power_fn_id,n_obs,n_x_1s,b_cons,n_z,rho,b_x,method,pr_sep,pr_reject
138,1000,10,-4.6,4,0.36,4,PML (Cauchy) w/ Wald,0.7290269655858426,0.9408
138,1000,10,-4.6,4,0.36,5,PML (Cauchy) w/ Wald,0.887062000139487,0.9828
138,1000,10,-4.6,4,0.36,-5,PML (Firth) w/ Wald,0.5007137384027311,1
138,1000,10,-4.6,4,0.36,-4,PML (Firth) w/ Wald,0.1834814952409694,1
138,1000,10,-4.6,4,0.36,-3,PML (Firth) w/ Wald,0.023832237688409363,1
138,1000,10,-4.6,4,0.36,-2,PML (Firth) w/ Wald,7.882704395875323e-4,0.9996
138,1000,10,-4.6,4,0.36,-1,PML (Firth) w/ Wald,2.41754392895967e-5,0.9968
138,1000,10,-4.6,4,0.36,-0.75,PML (Firth) w/ Wald,5.5320978446039704e-5,0.9936
138,1000,10,-4.6,4,0.36,-0.5,PML (Firth) w/ Wald,1.5510091349696194e-4,0.9936
138,1000,10,-4.6,4,0.36,-0.4,PML (Firth) w/ Wald,2.3221337680845238e-4,0.9892
138,1000,10,-4.6,4,0.36,-0.3,PML (Firth) w/ Wald,3.443448881386909e-4,0.9892
138,1000,10,-4.6,4,0.36,-0.2,PML (Firth) w/ Wald,5.054239216818562e-4,0.9884
138,1000,10,-4.6,4,0.36,-0.1,PML (Firth) w/ Wald,7.341264041565616e-4,0.9892
138,1000,10,-4.6,4,0.36,-0,PML (Firth) w/ Wald,0.001055105794454645,0.988
138,1000,10,-4.6,4,0.36,0.1,PML (Firth) w/ Wald,0.0015003995293630928,0.9832
138,1000,10,-4.6,4,0.36,0.2,PML (Firth) w/ Wald,0.002110975504820714,0.9832
138,1000,10,-4.6,4,0.36,0.3,PML (Firth) w/ Wald,0.002938353938485062,0.9832
138,1000,10,-4.6,4,0.36,0.4,PML (Firth) w/ Wald,0.004046206729605382,0.9752
138,1000,10,-4.6,4,0.36,0.5,PML (Firth) w/ Wald,0.005511801012451845,0.9772
138,1000,10,-4.6,4,0.36,0.75,PML (Firth) w/ Wald,0.011382243765968358,0.9804
138,1000,10,-4.6,4,0.36,1,PML (Firth) w/ Wald,0.021952626756645256,0.9792
138,1000,10,-4.6,4,0.36,2,PML (Firth) w/ Wald,0.15619693660553208,0.9792
138,1000,10,-4.6,4,0.36,3,PML (Firth) w/ Wald,0.4500434474243498,0.9904
138,1000,10,-4.6,4,0.36,4,PML (Firth) w/ Wald,0.7290269655858426,0.9968
138,1000,10,-4.6,4,0.36,5,PML (Firth) w/ Wald,0.887062000139487,0.9984
139,100,10,-3.9,5,0.38,-5,ML w/ LR,0.7449088264982611,0.8964
139,100,10,-3.9,5,0.38,-4,ML w/ LR,0.4879484136738294,0.806
139,100,10,-3.9,5,0.38,-3,ML w/ LR,0.20479639002147546,0.6376
139,100,10,-3.9,5,0.38,-2,ML w/ LR,0.04352663566146848,0.4216
139,100,10,-3.9,5,0.38,-1,ML w/ LR,0.0036862602799781507,0.19
139,100,10,-3.9,5,0.38,-0.75,ML w/ LR,0.001678717259088272,0.1528
139,100,10,-3.9,5,0.38,-0.5,ML w/ LR,7.10396648967902e-4,0.1052
139,100,10,-3.9,5,0.38,-0.4,ML w/ LR,4.931402351821743e-4,0.1004
139,100,10,-3.9,5,0.38,-0.3,ML w/ LR,3.381803061703933e-4,0.104
139,100,10,-3.9,5,0.38,-0.2,ML w/ LR,2.2909703941354086e-4,0.096
139,100,10,-3.9,5,0.38,-0.1,ML w/ LR,1.5332997108024698e-4,0.0892
139,100,10,-3.9,5,0.38,-0,ML w/ LR,1.014269979625013e-4,0.0928
139,100,10,-3.9,5,0.38,0.1,ML w/ LR,6.639428912701462e-5,0.0996
139,100,10,-3.9,5,0.38,0.2,ML w/ LR,4.315008499988506e-5,0.0964
139,100,10,-3.9,5,0.38,0.3,ML w/ LR,2.8079283985292835e-5,0.1028
139,100,10,-3.9,5,0.38,0.4,ML w/ LR,1.868182973238881e-5,0.0936
139,100,10,-3.9,5,0.38,0.5,ML w/ LR,1.3305977797417638e-5,0.1124
139,100,10,-3.9,5,0.38,0.75,ML w/ LR,1.2230311647777068e-5,0.138
139,100,10,-3.9,5,0.38,1,ML w/ LR,2.968133194590375e-5,0.1896
139,100,10,-3.9,5,0.38,2,ML w/ LR,0.0013257967657486459,0.4428
139,100,10,-3.9,5,0.38,3,ML w/ LR,0.019984015023782557,0.7132
139,100,10,-3.9,5,0.38,4,ML w/ LR,0.12386544503012535,0.8912
139,100,10,-3.9,5,0.38,5,ML w/ LR,0.3742917534912894,0.9644
139,100,10,-3.9,5,0.38,-5,ML w/ Score,0.7449088264982611,0.8484
139,100,10,-3.9,5,0.38,-4,ML w/ Score,0.4879484136738294,0.7572
139,100,10,-3.9,5,0.38,-3,ML w/ Score,0.20479639002147546,0.5932
139,100,10,-3.9,5,0.38,-2,ML w/ Score,0.04352663566146848,0.376
139,100,10,-3.9,5,0.38,-1,ML w/ Score,0.0036862602799781507,0.1688
139,100,10,-3.9,5,0.38,-0.75,ML w/ Score,0.001678717259088272,0.1384
139,100,10,-3.9,5,0.38,-0.5,ML w/ Score,7.10396648967902e-4,0.094
139,100,10,-3.9,5,0.38,-0.4,ML w/ Score,4.931402351821743e-4,0.088
139,100,10,-3.9,5,0.38,-0.3,ML w/ Score,3.381803061703933e-4,0.0892
139,100,10,-3.9,5,0.38,-0.2,ML w/ Score,2.2909703941354086e-4,0.0808
139,100,10,-3.9,5,0.38,-0.1,ML w/ Score,1.5332997108024698e-4,0.0744
139,100,10,-3.9,5,0.38,-0,ML w/ Score,1.014269979625013e-4,0.0792
139,100,10,-3.9,5,0.38,0.1,ML w/ Score,6.639428912701462e-5,0.086
139,100,10,-3.9,5,0.38,0.2,ML w/ Score,4.315008499988506e-5,0.0812
139,100,10,-3.9,5,0.38,0.3,ML w/ Score,2.8079283985292835e-5,0.088
139,100,10,-3.9,5,0.38,0.4,ML w/ Score,1.868182973238881e-5,0.0852
139,100,10,-3.9,5,0.38,0.5,ML w/ Score,1.3305977797417638e-5,0.1056
139,100,10,-3.9,5,0.38,0.75,ML w/ Score,1.2230311647777068e-5,0.1336
139,100,10,-3.9,5,0.38,1,ML w/ Score,2.968133194590375e-5,0.1792
139,100,10,-3.9,5,0.38,2,ML w/ Score,0.0013257967657486459,0.4304
139,100,10,-3.9,5,0.38,3,ML w/ Score,0.019984015023782557,0.6968
139,100,10,-3.9,5,0.38,4,ML w/ Score,0.12386544503012535,0.8804
139,100,10,-3.9,5,0.38,5,ML w/ Score,0.3742917534912894,0.9616
139,100,10,-3.9,5,0.38,-5,ML w/ Wald,0.7449088264982611,0.118
139,100,10,-3.9,5,0.38,-4,ML w/ Wald,0.4879484136738294,0.2196
139,100,10,-3.9,5,0.38,-3,ML w/ Wald,0.20479639002147546,0.2888
139,100,10,-3.9,5,0.38,-2,ML w/ Wald,0.04352663566146848,0.2272
139,100,10,-3.9,5,0.38,-1,ML w/ Wald,0.0036862602799781507,0.096
139,100,10,-3.9,5,0.38,-0.75,ML w/ Wald,0.001678717259088272,0.0816
139,100,10,-3.9,5,0.38,-0.5,ML w/ Wald,7.10396648967902e-4,0.0524
139,100,10,-3.9,5,0.38,-0.4,ML w/ Wald,4.931402351821743e-4,0.0532
139,100,10,-3.9,5,0.38,-0.3,ML w/ Wald,3.381803061703933e-4,0.0548
139,100,10,-3.9,5,0.38,-0.2,ML w/ Wald,2.2909703941354086e-4,0.048
139,100,10,-3.9,5,0.38,-0.1,ML w/ Wald,1.5332997108024698e-4,0.0408
139,100,10,-3.9,5,0.38,-0,ML w/ Wald,1.014269979625013e-4,0.0424
139,100,10,-3.9,5,0.38,0.1,ML w/ Wald,6.639428912701462e-5,0.0568
139,100,10,-3.9,5,0.38,0.2,ML w/ Wald,4.315008499988506e-5,0.046
139,100,10,-3.9,5,0.38,0.3,ML w/ Wald,2.8079283985292835e-5,0.0564
139,100,10,-3.9,5,0.38,0.4,ML w/ Wald,1.868182973238881e-5,0.0564
139,100,10,-3.9,5,0.38,0.5,ML w/ Wald,1.3305977797417638e-5,0.0732
139,100,10,-3.9,5,0.38,0.75,ML w/ Wald,1.2230311647777068e-5,0.0996
139,100,10,-3.9,5,0.38,1,ML w/ Wald,2.968133194590375e-5,0.1364
139,100,10,-3.9,5,0.38,2,ML w/ Wald,0.0013257967657486459,0.3536
139,100,10,-3.9,5,0.38,3,ML w/ Wald,0.019984015023782557,0.5856
139,100,10,-3.9,5,0.38,4,ML w/ Wald,0.12386544503012535,0.6828
139,100,10,-3.9,5,0.38,5,ML w/ Wald,0.3742917534912894,0.5352
139,100,10,-3.9,5,0.38,-5,PML (Cauchy) w/ Wald,0.7449088264982611,0.5752
139,100,10,-3.9,5,0.38,-4,PML (Cauchy) w/ Wald,0.4879484136738294,0.4624
139,100,10,-3.9,5,0.38,-3,PML (Cauchy) w/ Wald,0.20479639002147546,0.2972
139,100,10,-3.9,5,0.38,-2,PML (Cauchy) w/ Wald,0.04352663566146848,0.14
139,100,10,-3.9,5,0.38,-1,PML (Cauchy) w/ Wald,0.0036862602799781507,0.0368
139,100,10,-3.9,5,0.38,-0.75,PML (Cauchy) w/ Wald,0.001678717259088272,0.0264
139,100,10,-3.9,5,0.38,-0.5,PML (Cauchy) w/ Wald,7.10396648967902e-4,0.0216
139,100,10,-3.9,5,0.38,-0.4,PML (Cauchy) w/ Wald,4.931402351821743e-4,0.0232
139,100,10,-3.9,5,0.38,-0.3,PML (Cauchy) w/ Wald,3.381803061703933e-4,0.0248
139,100,10,-3.9,5,0.38,-0.2,PML (Cauchy) w/ Wald,2.2909703941354086e-4,0.0232
139,100,10,-3.9,5,0.38,-0.1,PML (Cauchy) w/ Wald,1.5332997108024698e-4,0.0228
139,100,10,-3.9,5,0.38,-0,PML (Cauchy) w/ Wald,1.014269979625013e-4,0.0288
139,100,10,-3.9,5,0.38,0.1,PML (Cauchy) w/ Wald,6.639428912701462e-5,0.034
139,100,10,-3.9,5,0.38,0.2,PML (Cauchy) w/ Wald,4.315008499988506e-5,0.034
139,100,10,-3.9,5,0.38,0.3,PML (Cauchy) w/ Wald,2.8079283985292835e-5,0.046
139,100,10,-3.9,5,0.38,0.4,PML (Cauchy) w/ Wald,1.868182973238881e-5,0.0572
139,100,10,-3.9,5,0.38,0.5,PML (Cauchy) w/ Wald,1.3305977797417638e-5,0.0632
139,100,10,-3.9,5,0.38,0.75,PML (Cauchy) w/ Wald,1.2230311647777068e-5,0.0992
139,100,10,-3.9,5,0.38,1,PML (Cauchy) w/ Wald,2.968133194590375e-5,0.1396
139,100,10,-3.9,5,0.38,2,PML (Cauchy) w/ Wald,0.0013257967657486459,0.3956
139,100,10,-3.9,5,0.38,3,PML (Cauchy) w/ Wald,0.019984015023782557,0.6796
